ID,fL,fG-T,fG-R,fG-K,fG-C,fG-A,
f70206b2-9f39-46ed-a0a8-5ef111e5efae_lvl47,0.808305380996764,-11.433407297894083,0.7797875180472731,0.7164277505067709,0.7123898463201725,0.7797875180472731,
f70206b2-9f39-46ed-a0a8-5ef111e5efae_lvl68,0.7642706919359711,-6.759029645079383,0.7178897416248209,0.8096210617696343,0.6763726716784774,0.7178897416248209,
fa5a99b6-80d0-49ce-b93f-b2889b2935c2_lvl114,0.534653153649717,-37.18049158662991,0.6007608488301305,0.5059553942682339,0.2860365558714273,0.5059553942682339,
fa5a99b6-80d0-49ce-b93f-b2889b2935c2_lvl147,0.3121082316865029,-11.377853274909768,-0.5233630293073424,-1.1496327795733863,-0.06497278099583587,-1.1496327795733863,
fa5a99b6-80d0-49ce-b93f-b2889b2935c2_lvl155,0.2664423534665455,-10.24212672929236,0.29477369953041915,-0.003143329268187306,0.3260200019180715,-0.003143329268187306,
fa5a99b6-80d0-49ce-b93f-b2889b2935c2_lvl52,0.8158783474246988,-15.890094006409663,0.5350595064696158,0.41866590363550304,-0.4685578881670764,0.41866590363550304,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl114,0.7615146575461857,-6.876349977625546,0.5496871739892872,0.24939578975607982,-0.09872910875483797,0.5496871739892872,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl17,0.8801647661234597,-5.6575805587646935,0.45529066558184556,0.4438354314760751,0.6132556602669049,0.45529066558184556,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl61,0.7855235088205721,-14.178677035507876,0.9145498226418588,0.4658583970626639,0.37028431551108504,0.9145498226418588,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl86,0.7630825573586487,-6.332177421662475,0.14998467239764457,0.7384708476826977,0.3157810952911479,0.14998467239764457,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl168,0.6425535818413626,-1.6493742666419522,-0.02611386341192189,0.5844541811062979,0.15470809518521583,-0.02611386341192189,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl170,0.6672223970185818,-5.624203569474774,0.837075218743103,0.7434218371947452,0.8473246530952092,0.837075218743103,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl40,0.816170763665149,-3.2672443664217625,0.7986420604751436,0.7484870523833291,0.7456552119333306,0.7986420604751436,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl53,0.8239393304021476,-5.13575206989274,0.5614408212481004,0.6100342997769167,0.5661645845737754,0.5614408212481004,
fe64a281-9563-4165-bf98-fbd8841472ba_lvl136,0.7437823354522667,-5.265692115175472,0.11937532054481009,0.019376254664489456,0.7194676521000666,0.11937532054481009,
fe64a281-9563-4165-bf98-fbd8841472ba_lvl181,0.8862928271812968,-12.279711300885358,0.4095384288898493,0.43381639474161443,0.4829938898039954,0.4095384288898493,
fe64a281-9563-4165-bf98-fbd8841472ba_lvl27,0.8529706585589433,-4.076010011668839,0.4278218957021842,0.8307623026484937,0.8046044268482873,0.4278218957021842,
fe64a281-9563-4165-bf98-fbd8841472ba_lvl29,0.8681235841489346,-9.697424118164468,0.3004967055524157,0.30774497951562696,0.19504048188490788,0.3004967055524157,
